Date, Sales 
01-09-2001,3887.6
01-10-2001,4070.2
01-11-2001,4117.9
01-12-2001,4477.4
01-01-2002,4200.5
01-02-2002,3793.9
01-03-2002,4254.0
01-04-2002,3949.0
01-05-2002,4199.6
01-06-2002,3935.8
01-07-2002,4111.5
01-08-2002,4283.9
01-09-2002,4048.2
01-10-2002,4383.8
01-11-2002,4381.4
01-12-2002,4706.3
01-01-2003,4514.8
01-02-2003,4065.9
01-03-2003,4424.6
01-04-2003,4317.6
01-05-2003,4475.2
01-06-2003,4089.9
01-07-2003,4425.9
01-08-2003,4417.6
01-09-2003,4310.3
01-10-2003,4655.1
01-11-2003,4555.6
01-12-2003,5057.2
01-01-2004,4829.5
01-02-2004,4448.1
01-03-2004,4680.6
01-04-2004,4680.4
01-05-2004,4649.9
01-06-2004,4515.2
01-07-2004,4799.1
01-08-2004,4655.3
01-09-2004,4697.1
01-10-2004,4834.1
01-11-2004,4755.3
01-12-2004,5402.5
01-01-2005,4762.1
01-02-2005,4436.5
01-03-2005,4926.2
01-04-2005,4715.7
01-05-2005,4712.9
01-06-2005,4635.2
01-07-2005,4908.1
01-08-2005,4929.4
01-09-2005,4916.7
01-10-2005,5039.1
01-11-2005,4973.3
01-12-2005,5641.7
01-01-2006,5047.0
01-02-2006,4700.6
01-03-2006,5222.5
01-04-2006,5063.9
01-05-2006,5060.2
01-06-2006,5013.4
01-07-2006,5116.4
01-08-2006,5253.2
01-09-2006,5171.8
01-10-2006,5385.2
01-11-2006,5388.0
01-12-2006,5957.5
01-01-2007,5426.1
01-02-2007,5025.3
01-03-2007,5603.0
01-04-2007,5355.1
01-05-2007,5474.4
01-06-2007,5346.1
01-07-2007,5514.4
01-08-2007,5735.5
01-09-2007,5567.0
01-10-2007,5834.1
01-11-2007,5926.9
01-12-2007,6439.1
01-01-2008,5947.9
01-02-2008,5628.4
01-03-2008,6056.2
01-04-2008,5715.9
01-05-2008,5979.3
01-06-2008,5623.5
01-07-2008,6042.4
01-08-2008,6135.4
01-09-2008,5857.7
01-10-2008,6273.1
01-11-2008,6245.4
01-12-2008,6937.8
01-01-2009,6613.0
01-02-2009,5922.5
01-03-2009,6489.7
01-04-2009,6375.1
01-05-2009,6451.2
01-06-2009,6125.7
01-07-2009,6435.5
01-08-2009,6487.0
01-09-2009,6315.9
01-10-2009,6710.5
01-11-2009,6742.8
01-12-2009,7301.0
01-01-2010,6723.6
01-02-2010,6038.0
01-03-2010,6676.2
01-04-2010,6511.8
01-05-2010,6593.4
01-06-2010,6281.5
01-07-2010,6756.8
01-08-2010,6631.3
01-09-2010,6525.6
01-10-2010,6837.0
01-11-2010,6843.7
01-12-2010,7514.3
01-01-2011,6993.8
01-02-2011,6365.1
01-03-2011,6892.3
01-04-2011,6790.7
01-05-2011,6714.0
01-06-2011,6563.2
01-07-2011,6924.1
01-08-2011,6919.5
01-09-2011,6835.4
01-10-2011,7140.4
01-11-2011,7048.5
01-12-2011,7863.4
01-01-2012,7108.6
01-02-2012,6753.8
01-03-2012,7280.7
01-04-2012,6970.9
01-05-2012,7048.9
01-06-2012,6897.1
01-07-2012,7107.5
01-08-2012,7332.5
01-09-2012,7132.3
01-10-2012,7435.5
01-11-2012,7456.5
01-12-2012,8153.0
01-01-2013,7534.8
01-02-2013,6886.8
01-03-2013,7707.6
01-04-2013,7140.7
01-05-2013,7386.4
01-06-2013,7097.9
01-07-2013,7384.6
01-08-2013,7657.9
01-09-2013,7331.3
01-10-2013,7762.0
01-11-2013,7742.3
01-12-2013,8707.0
01-01-2014,8100.0
01-02-2014,7264.9
01-03-2014,7978.7
01-04-2014,7697.4
01-05-2014,7885.1
01-06-2014,7531.2
01-07-2014,7900.3
01-08-2014,8067.7
01-09-2014,7820.6
01-10-2014,8330.1
01-11-2014,8263.9
01-12-2014,9023.8
01-01-2015,8373.4
01-02-2015,7579.1
01-03-2015,8334.5
01-04-2015,8017.0
01-05-2015,8197.3
01-06-2015,7746.3
01-07-2015,8171.8
01-08-2015,8278.4
01-09-2015,8074.7
01-10-2015,8672.2
01-11-2015,8468.2
01-12-2015,9442.9
01-01-2016,8644.3
01-02-2016,8047.4
01-03-2016,8676.8
01-04-2016,8170.5
01-05-2016,8251.6
01-06-2016,7993.0
01-07-2016,8359.6
01-08-2016,8442.7
01-09-2016,8366.5
01-10-2016,8814.1
01-11-2016,8700.5
01-12-2016,9850.4
01-01-2017,8782.3
01-02-2017,8068.7
01-03-2017,8840.0
01-04-2017,8613.0
01-05-2017,8591.4
01-06-2017,8293.7
01-07-2017,8650.0
01-08-2017,8720.3
01-09-2017,8617.3
01-10-2017,9001.1
01-11-2017,8983.3
01-12-2017,10064.8
01-01-2018,9001.1
01-02-2018,8252.3
01-03-2018,9348.1
01-04-2018,8685.3
01-05-2018,8950.3
01-06-2018,8625.2
01-07-2018,8918.8
01-08-2018,9115.1
01-09-2018,8968.8
01-10-2018,9355.1
01-11-2018,9390.9
01-12-2018,10536.4
01-01-2019,9494.2
01-02-2019,8703.5
01-03-2019,9608.0
01-04-2019,9163.7
01-05-2019,9303.5
01-06-2019,8963.1
01-07-2019,9270.2
01-08-2019,9536.8
01-09-2019,9217.1
01-10-2019,9740.0
01-11-2019,9741.4
01-12-2019,10751.6
01-01-2020,9784.7
01-02-2020,9397.8
01-03-2020,11994.5
01-04-2020,9704.5
01-05-2020,10281.9
01-06-2020,9855.0
01-07-2020,10525.1
01-08-2020,10607.6
01-09-2020,10238.0
01-10-2020,10770.2
01-11-2020,10525.2
01-12-2020,11589.2
01-01-2021,10638.7
01-02-2021,9460.5
01-03-2021,10393.0
01-04-2021,9869.1
01-05-2021,10279.3
01-06-2021,9934.7
01-07-2021,10658.2
01-08-2021,10815.2
01-09-2021,10511.3
01-10-2021,10919.8
01-11-2021,10467.0
01-12-2021,11902.9
01-01-2022,11136.9
01-02-2022,9874.3
01-03-2022,10862.1
01-04-2022,10753.6
